Date,Customer_ID,Customer_Segment,Region,City,Category,Product,Price,Quantity,Total_Amount,Discount_Rate,Discount_Amount,Final_Amount,Sales_Channel,Payment_Method,Year,Month,Quarter,Day_of_Week,Day_of_Year,Week_of_Year,Is_Weekend,Is_Holiday_Season,Is_Summer,Total_Spent,Order_Count,Avg_Order_Value,First_Order,Last_Order,Customer_Lifetime_Days,Product_Revenue,Product_Orders,Product_Avg_Price,Product_Quantity_Sold,Category_Revenue,Category_Orders,Category_Avg_Price,Category_Quantity_Sold,Region_Revenue,Region_Orders,Region_Avg_Order,Region_Customers,Channel_Revenue,Channel_Orders,Channel_Avg_Order,Payment_Revenue,Payment_Orders,Payment_Avg_Order,Segment_Revenue,Segment_Orders,Segment_Avg_Order,Segment_Customers,Estimated_Cost,Estimated_Profit,Profit_Margin,Customer_Value_Tier
2024-07-23,CUST_1229,Budget,Europe,Rome,Home & Garden,Furniture,228.6,12,2743.16,0.1,274.32,2715.73,In-Store,Bank Transfer,2024,7,3,Tuesday,205,30,False,False,True,3196.03,2,1598.02,2024-07-23,2024-12-30,160,392779.76,256,1534.3,1420,1889517.74,1265,1493.69,6727,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3168358.48,1962,1614.86,4802112.68,2570,1868.53,2218,137.16,1069.81,39.393091360334054,Platinum
2022-02-25,CUST_5857,Regular,North America,Chicago,Beauty,Makeup,65.22,8,521.75,0.1,52.18,469.58,Online,Bank Transfer,2022,2,1,Friday,56,8,False,False,False,469.58,1,469.58,2022-02-25,2022-02-25,0,109767.69,249,440.83,1310,562465.16,1244,452.14,6707,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3168358.48,1962,1614.86,4186855.1,2525,1658.16,2227,39.132,156.524,33.33276544997658,Silver
2023-01-10,CUST_2391,Regular,North America,Chicago,Home & Garden,Decor,407.7,8,3261.61,0.1,326.16,2935.45,Online,Bank Transfer,2023,1,1,Tuesday,10,2,False,False,False,5622.14,4,1405.54,2023-01-10,2024-06-07,514,421278.39,273,1543.14,1516,1889517.74,1265,1493.69,6727,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3168358.48,1962,1614.86,4186855.1,2525,1658.16,2227,244.61999999999998,978.49,33.333560442180925,Platinum
2024-07-08,CUST_3934,Regular,Europe,Madrid,Toys,Puzzles,46.77,8,374.16,0.1,37.42,370.42,In-Store,Debit Card,2024,7,3,Monday,190,28,False,False,True,370.42,1,370.42,2024-07-08,2024-07-08,0,89491.66,268,333.92,1414,427069.18,1315,324.77,6837,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3237322.3,2022,1601.05,4186855.1,2525,1658.16,2227,28.062,145.924,39.39420117704228,Silver
2024-03-06,CUST_2989,VIP,North America,Los Angeles,Clothing,T-Shirt,346.39,2,692.79,0.05,34.64,658.15,Mobile App,Cash,2024,3,1,Wednesday,66,10,False,False,False,4414.06,4,1103.52,2023-02-21,2024-04-08,412,118433.02,202,586.3,1066,755914.15,1272,594.27,6615,3979222.64,2475,1607.77,2160,4246388.07,2508,1693.14,3159571.19,1924,1642.19,3931138.23,2479,1585.78,2186,207.83399999999997,242.48200000000003,36.84296892805592,Platinum
2022-11-19,CUST_1153,Premium,North America,New York,Beauty,Skincare,31.48,5,157.39,0.1,15.74,184.15,Online,Cash,2022,11,4,Saturday,323,46,True,True,False,1583.4,3,527.8,2022-11-19,2024-11-07,719,116456.61,253,460.3,1387,562465.16,1244,452.14,6707,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3159571.19,1924,1642.19,3144053.49,2426,1295.98,2130,18.887999999999998,89.71000000000001,48.71572087971762,Platinum
2023-02-28,CUST_3932,VIP,Australia,Sydney,Toys,Board Games,60.53,5,302.65,0.15,45.4,257.25,In-Store,Debit Card,2023,2,1,Tuesday,59,9,False,False,False,257.25,1,257.25,2023-02-28,2023-02-28,0,88185.89,280,314.95,1444,427069.18,1315,324.77,6837,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,36.318,75.66000000000003,29.41107871720118,Silver
2022-09-26,CUST_8559,Premium,Asia,Hong Kong,Sports,Running Shoes,114.65,1,114.65,0.0,0.0,114.65,Online,Digital Wallet,2022,9,3,Monday,269,39,False,False,False,2930.41,2,1465.21,2022-09-26,2023-04-01,187,211122.47,230,917.92,1299,1162542.94,1267,917.56,6819,3827136.57,2421,1580.81,2132,4014923.32,2552,1573.25,3314861.11,2038,1626.53,3144053.49,2426,1295.98,2130,68.79,45.86,40.0,Platinum
2023-02-24,CUST_7501,VIP,Australia,Sydney,Clothing,Jacket,156.49,4,625.96,0.15,93.89,532.07,In-Store,Bank Transfer,2023,2,1,Friday,55,8,False,False,False,2475.57,2,1237.79,2022-08-03,2023-02-24,205,118524.94,199,595.6,1104,755914.15,1272,594.27,6615,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3168358.48,1962,1614.86,3931138.23,2479,1585.78,2186,93.894,156.49400000000003,29.41229537466875,Platinum
2023-03-18,CUST_7551,Budget,Australia,Perth,Toys,Outdoor Toys,65.65,12,787.75,0.1,78.78,708.98,In-Store,Digital Wallet,2023,3,1,Saturday,77,11,True,False,False,1215.66,2,607.83,2022-04-26,2023-03-18,326,91353.45,272,335.86,1422,427069.18,1315,324.77,6837,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,39.39,236.3,33.32957206127112,Platinum
2024-03-19,CUST_3317,Budget,Europe,Paris,Sports,Running Shoes,203.26,12,2439.12,0.1,243.91,2195.21,Mobile App,Credit Card,2024,3,1,Tuesday,79,12,False,False,False,2195.21,1,2195.21,2024-03-19,2024-03-19,0,211122.47,230,917.92,1299,1162542.94,1267,917.56,6819,4233105.72,2507,1688.51,2180,4246388.07,2508,1693.14,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,121.95599999999999,731.7380000000003,33.333394071637805,Platinum
2022-05-16,CUST_9449,Budget,North America,New York,Clothing,Dress,66.39,15,995.78,0.1,99.58,896.2,Phone,Credit Card,2022,5,2,Monday,136,20,False,False,False,1691.8,4,422.95,2022-05-16,2024-07-14,790,135770.98,227,598.11,1126,755914.15,1272,594.27,6615,3979222.64,2475,1607.77,2160,4002905.57,2476,1616.68,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,39.833999999999996,298.69000000000005,33.32849810310199,Platinum
2023-11-07,CUST_6300,Premium,Europe,Berlin,Beauty,Haircare,174.0,2,347.99,0.0,0.0,452.39,In-Store,Credit Card,2023,11,4,Tuesday,311,45,False,True,False,452.39,1,452.39,2023-11-07,2023-11-07,0,111806.11,241,463.93,1308,562465.16,1244,452.14,6707,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,104.39999999999999,243.59,53.845133623643314,Silver
2024-07-31,CUST_9096,VIP,Australia,Adelaide,Automotive,Maintenance,1114.39,2,2228.78,0.05,111.44,2329.08,Mobile App,Bank Transfer,2024,7,3,Wednesday,213,31,False,False,True,3222.22,2,1611.11,2022-07-02,2024-07-31,760,759634.78,267,2845.07,1413,3834518.24,1252,3062.71,6597,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3168358.48,1962,1614.86,3931138.23,2479,1585.78,2186,668.634,991.8119999999999,42.58385285176979,Platinum
2023-08-23,CUST_3985,Budget,Europe,Paris,Automotive,Maintenance,237.84,12,2854.11,0.1,285.41,2825.57,In-Store,Digital Wallet,2023,8,3,Wednesday,235,34,False,False,True,2825.57,1,2825.57,2023-08-23,2023-08-23,0,759634.78,267,2845.07,1413,3834518.24,1252,3062.71,6597,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,142.704,1113.122,39.39460002760505,Platinum
2024-08-22,CUST_2967,Budget,Australia,Sydney,Automotive,Car Parts,370.61,15,5559.1,0.1,555.91,5503.51,Online,Bank Transfer,2024,8,3,Thursday,235,34,False,False,True,5503.51,1,5503.51,2024-08-22,2024-08-22,0,795616.04,248,3208.13,1353,3834518.24,1252,3062.71,6597,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3168358.48,1962,1614.86,4802112.68,2570,1868.53,2218,222.366,2168.02,39.39340529952703,Platinum
2022-06-03,CUST_6071,Regular,Europe,Berlin,Sports,Yoga Mat,187.94,8,1503.49,0.1,150.35,1488.46,In-Store,Credit Card,2022,6,2,Friday,154,22,False,False,True,6882.68,2,3441.34,2022-06-03,2022-08-05,63,235829.13,259,910.54,1291,1162542.94,1267,917.56,6819,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,112.764,586.3480000000001,39.3929296050952,Platinum
2022-11-11,CUST_5333,Regular,Asia,Tokyo,Clothing,Jacket,35.65,8,285.18,0.1,28.52,333.66,In-Store,Credit Card,2022,11,4,Friday,315,45,False,True,False,333.66,1,333.66,2022-11-11,2022-11-11,0,118524.94,199,595.6,1104,755914.15,1272,594.27,6615,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,21.389999999999997,162.54000000000005,48.714260025175335,Silver
2022-01-24,CUST_7235,VIP,North America,Vancouver,Electronics,Camera,2819.03,5,14095.16,0.15,2114.27,11980.88,Phone,Debit Card,2022,1,1,Monday,24,4,False,False,False,12632.43,2,6316.21,2022-01-24,2023-08-04,557,1318651.58,214,6161.92,1143,7233331.08,1193,6063.14,6414,3979222.64,2475,1607.77,2160,4002905.57,2476,1616.68,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,1691.4180000000001,3523.789999999999,29.411779435233466,Platinum
2022-01-09,CUST_7052,Premium,North America,New York,Beauty,Perfume,199.47,2,398.95,0.0,0.0,398.95,In-Store,Credit Card,2022,1,1,Sunday,9,1,True,False,False,398.95,1,398.95,2022-01-09,2022-01-09,0,111072.32,246,451.51,1306,562465.16,1244,452.14,6707,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,119.68199999999999,159.586,40.00150394786314,Silver
2023-06-21,CUST_8897,VIP,Australia,Adelaide,Books,Cookbook,85.18,2,170.37,0.05,8.52,178.04,Online,Digital Wallet,2023,6,2,Wednesday,172,25,False,False,True,178.04,1,178.04,2023-06-21,2023-06-21,0,33835.03,206,164.25,1056,198801.01,1192,166.78,6439,4024694.57,2597,1549.75,2244,4014923.32,2552,1573.25,3314861.11,2038,1626.53,3931138.23,2479,1585.78,2186,51.108000000000004,75.82399999999998,42.588182430914394,Silver
2023-08-21,CUST_5010,VIP,North America,Vancouver,Toys,Outdoor Toys,85.61,2,171.22,0.05,8.56,178.93,Mobile App,Credit Card,2023,8,3,Monday,233,34,False,False,True,178.93,1,178.93,2023-08-21,2023-08-21,0,91353.45,272,335.86,1422,427069.18,1315,324.77,6837,3979222.64,2475,1607.77,2160,4246388.07,2508,1693.14,3184046.42,2054,1550.17,3931138.23,2479,1585.78,2186,51.366,76.19800000000001,42.58536857989158,Silver
2022-12-06,CUST_3630,Regular,Europe,London,Clothing,Jeans,163.65,4,654.6,0.1,65.46,765.88,Online,Cash,2022,12,4,Tuesday,340,49,False,True,False,1332.16,2,666.08,2022-12-06,2024-02-10,431,129275.15,216,598.5,1126,755914.15,1272,594.27,6615,4233105.72,2507,1688.51,2180,4014923.32,2552,1573.25,3159571.19,1924,1642.19,4186855.1,2525,1658.16,2227,98.19,373.12,48.71781480127435,Platinum
2024-05-27,CUST_7497,Premium,Europe,London,Toys,Action Figures,78.32,1,78.32,0.0,0.0,78.32,In-Store,Credit Card,2024,5,2,Monday,148,22,False,False,False,384.77,2,192.38,2023-03-24,2024-05-27,430,76781.17,248,309.6,1290,427069.18,1315,324.77,6837,4233105.72,2507,1688.51,2180,3799942.54,2464,1542.18,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,46.992,31.327999999999996,40.0,Silver
2024-01-12,CUST_2738,VIP,North America,Chicago,Books,Biography,83.44,5,417.18,0.15,62.58,354.6,Mobile App,Digital Wallet,2024,1,1,Friday,12,2,False,False,False,947.97,2,473.98,2023-07-15,2024-01-12,181,32592.1,191,170.64,1085,198801.01,1192,166.78,6439,3979222.64,2475,1607.77,2160,4246388.07,2508,1693.14,3314861.11,2038,1626.53,3931138.23,2479,1585.78,2186,50.064,104.28000000000003,29.407783417935708,Gold
2023-05-08,CUST_9734,Premium,Australia,Brisbane,Sports,Gym Equipment,203.27,3,609.81,0.1,60.98,548.83,Phone,Bank Transfer,2023,5,2,Monday,128,19,False,False,False,1238.29,3,412.76,2023-05-08,2024-09-30,511,230364.15,245,940.26,1356,1162542.94,1267,917.56,6819,4024694.57,2597,1549.75,2244,4002905.57,2476,1616.68,3168358.48,1962,1614.86,3144053.49,2426,1295.98,2130,121.962,182.94400000000002,33.333454803855474,Platinum
2022-08-21,CUST_3922,Budget,North America,Toronto,Home & Garden,Decor,348.5,15,5227.46,0.1,522.75,5175.19,In-Store,Credit Card,2022,8,3,Sunday,233,33,True,False,True,5175.19,1,5175.19,2022-08-21,2022-08-21,0,421278.39,273,1543.14,1516,1889517.74,1265,1493.69,6727,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,209.1,2038.6899999999996,39.39352951292609,Platinum
2022-07-22,CUST_9017,Premium,North America,Toronto,Sports,Yoga Mat,123.49,3,370.47,0.1,37.05,366.77,Online,Cash,2022,7,3,Friday,203,29,False,False,True,366.77,1,366.77,2022-07-22,2022-07-22,0,235829.13,259,910.54,1291,1162542.94,1267,917.56,6819,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3159571.19,1924,1642.19,3144053.49,2426,1295.98,2130,74.094,144.488,39.39471603457208,Silver
2023-08-17,CUST_6607,Budget,Europe,Rome,Home & Garden,Decor,177.86,6,1067.16,0.1,106.72,1056.49,Online,Credit Card,2023,8,3,Thursday,229,33,False,False,True,1056.49,1,1056.49,2023-08-17,2023-08-17,0,421278.39,273,1543.14,1516,1889517.74,1265,1493.69,6727,4233105.72,2507,1688.51,2180,4014923.32,2552,1573.25,3184046.42,2054,1550.17,4802112.68,2570,1868.53,2218,106.71600000000001,416.19399999999996,39.394031178714414,Platinum
2024-04-15,CUST_1753,VIP,Europe,Paris,Sports,Gym Equipment,114.8,5,574.0,0.15,86.1,487.9,Phone,Debit Card,2024,4,2,Monday,106,16,False,False,False,10975.9,5,2195.18,2022-10-23,2024-12-02,771,230364.15,245,940.26,1356,1162542.94,1267,917.56,6819,4233105.72,2507,1688.51,2180,4002905.57,2476,1616.68,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,68.88,143.5,29.411764705882355,Platinum
2024-06-14,CUST_7327,Regular,North America,Toronto,Automotive,Maintenance,703.6,6,4221.6,0.1,422.16,4179.39,In-Store,Digital Wallet,2024,6,2,Friday,166,24,False,False,True,4697.21,2,2348.6,2022-05-07,2024-06-14,769,759634.78,267,2845.07,1413,3834518.24,1252,3062.71,6597,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3314861.11,2038,1626.53,4186855.1,2525,1658.16,2227,422.16,1646.4300000000003,39.394026400981964,Platinum
2024-06-06,CUST_7142,Budget,North America,Toronto,Beauty,Perfume,54.0,9,486.02,0.1,48.6,481.16,Online,Debit Card,2024,6,2,Thursday,158,23,False,False,True,1870.53,2,935.26,2022-02-02,2024-06-06,855,111072.32,246,451.51,1306,562465.16,1244,452.14,6707,3979222.64,2475,1607.77,2160,4014923.32,2552,1573.25,3237322.3,2022,1601.05,4802112.68,2570,1868.53,2218,32.4,189.56000000000006,39.39645855848368,Platinum
2024-10-26,CUST_3874,Premium,North America,Los Angeles,Home & Garden,Garden Tools,96.62,5,483.1,0.1,48.31,434.79,In-Store,Digital Wallet,2024,10,4,Saturday,300,43,True,False,False,434.79,1,434.79,2024-10-26,2024-10-26,0,354026.0,237,1493.78,1177,1889517.74,1265,1493.69,6727,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3314861.11,2038,1626.53,3144053.49,2426,1295.98,2130,57.972,144.93,33.33333333333333,Silver
2022-04-08,CUST_6984,Premium,Australia,Adelaide,Home & Garden,Lighting,660.53,1,660.53,0.0,0.0,660.53,Phone,Debit Card,2022,4,2,Friday,98,14,False,False,False,660.53,1,660.53,2022-04-08,2022-04-08,0,359984.96,256,1406.19,1332,1889517.74,1265,1493.69,6727,4024694.57,2597,1549.75,2244,4002905.57,2476,1616.68,3237322.3,2022,1601.05,3144053.49,2426,1295.98,2130,396.318,264.212,40.0,Gold
2024-03-10,CUST_5317,VIP,North America,Los Angeles,Beauty,Makeup,122.99,2,245.97,0.05,12.3,233.67,In-Store,Bank Transfer,2024,3,1,Sunday,70,10,True,False,False,5122.87,5,1024.57,2022-01-17,2024-03-10,783,109767.69,249,440.83,1310,562465.16,1244,452.14,6707,3979222.64,2475,1607.77,2160,3799942.54,2464,1542.18,3168358.48,1962,1614.86,3931138.23,2479,1585.78,2186,73.794,86.082,36.839132109385034,Platinum
2023-09-02,CUST_7592,Budget,Australia,Adelaide,Sports,Yoga Mat,154.61,3,463.83,0.1,46.38,417.45,Mobile App,Bank Transfer,2023,9,3,Saturday,245,35,True,False,False,536.7,2,268.35,2023-05-09,2023-09-02,116,235829.13,259,910.54,1291,1162542.94,1267,917.56,6819,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3168358.48,1962,1614.86,4802112.68,2570,1868.53,2218,92.766,139.152,33.33381243262666,Gold
2024-02-18,CUST_6032,Budget,Asia,Singapore,Clothing,Dress,84.53,3,253.59,0.1,25.36,228.23,Online,Bank Transfer,2024,2,1,Sunday,49,7,True,False,False,228.23,1,228.23,2024-02-18,2024-02-18,0,135770.98,227,598.11,1126,755914.15,1272,594.27,6615,3827136.57,2421,1580.81,2132,4014923.32,2552,1573.25,3168358.48,1962,1614.86,4802112.68,2570,1868.53,2218,50.717999999999996,76.076,33.33304123033782,Silver
2024-12-20,CUST_1571,VIP,Europe,Madrid,Home & Garden,Garden Tools,419.89,5,2099.47,0.15,314.92,2319.91,Online,Digital Wallet,2024,12,4,Friday,355,51,False,True,False,2319.91,1,2319.91,2024-12-20,2024-12-20,0,354026.0,237,1493.78,1177,1889517.74,1265,1493.69,6727,4233105.72,2507,1688.51,2180,4014923.32,2552,1573.25,3314861.11,2038,1626.53,3931138.23,2479,1585.78,2186,251.93399999999997,1060.24,45.70177291360441,Platinum
2024-04-24,CUST_1172,Premium,Australia,Perth,Home & Garden,Kitchen Appliances,540.77,1,540.77,0.0,0.0,540.77,In-Store,Credit Card,2024,4,2,Wednesday,115,17,False,False,False,540.77,1,540.77,2024-04-24,2024-04-24,0,361448.63,243,1487.44,1282,1889517.74,1265,1493.69,6727,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,324.462,216.308,40.0,Gold
2024-09-28,CUST_1515,Premium,Europe,London,Books,Non-Fiction,35.51,5,177.55,0.1,17.75,159.79,Online,Digital Wallet,2024,9,3,Saturday,272,39,True,False,False,5594.77,3,1864.92,2022-10-15,2024-09-28,714,33238.02,191,174.02,1118,198801.01,1192,166.78,6439,4233105.72,2507,1688.51,2180,4014923.32,2552,1573.25,3314861.11,2038,1626.53,3144053.49,2426,1295.98,2130,21.305999999999997,53.260000000000005,33.33124726203142,Platinum
2022-08-03,CUST_6513,Budget,Asia,Seoul,Automotive,Tools,144.49,6,866.96,0.1,86.7,858.29,Online,Digital Wallet,2022,8,3,Wednesday,215,31,False,False,True,879.71,2,439.85,2022-08-03,2024-05-12,648,710281.32,230,3088.18,1155,3834518.24,1252,3062.71,6597,3827136.57,2421,1580.81,2132,4014923.32,2552,1573.25,3314861.11,2038,1626.53,4802112.68,2570,1868.53,2218,86.694,338.126,39.395309277749945,Gold
2023-03-16,CUST_8909,Premium,Australia,Brisbane,Books,Fiction,54.47,2,108.95,0.0,0.0,108.95,In-Store,Credit Card,2023,3,1,Thursday,75,11,False,False,False,353.14,2,176.57,2023-02-23,2023-03-16,21,37297.98,225,165.77,1175,198801.01,1192,166.78,6439,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,32.681999999999995,43.58600000000001,40.00550711335476,Silver
2022-09-06,CUST_4180,Regular,Asia,Singapore,Automotive,Electronics,942.09,10,9420.89,0.1,942.09,8478.8,In-Store,Debit Card,2022,9,3,Tuesday,249,36,False,False,False,9710.95,2,4855.47,2022-09-06,2023-07-24,321,714231.79,238,3000.97,1270,3834518.24,1252,3062.71,6597,3827136.57,2421,1580.81,2132,3799942.54,2464,1542.18,3237322.3,2022,1601.05,4186855.1,2525,1658.16,2227,565.254,2826.2599999999993,33.3332547058546,Platinum
2022-04-23,CUST_3700,Premium,Europe,Berlin,Electronics,Smartphone,2292.07,4,9168.28,0.1,916.83,8251.45,Online,Debit Card,2022,4,2,Saturday,113,16,True,False,False,8908.7,2,4454.35,2022-04-23,2024-10-17,908,1325345.54,216,6135.86,1109,7233331.08,1193,6063.14,6414,4233105.72,2507,1688.51,2180,4014923.32,2552,1573.25,3237322.3,2022,1601.05,3144053.49,2426,1295.98,2130,1375.242,2750.482000000001,33.33331717455721,Platinum
2022-07-29,CUST_1356,Regular,Asia,Seoul,Toys,Outdoor Toys,58.27,4,233.09,0.1,23.31,230.76,Mobile App,Cash,2022,7,3,Friday,210,30,False,False,True,1848.16,3,616.05,2022-07-29,2024-11-10,835,91353.45,272,335.86,1422,427069.18,1315,324.77,6837,3827136.57,2421,1580.81,2132,4246388.07,2508,1693.14,3159571.19,1924,1642.19,4186855.1,2525,1658.16,2227,34.962,90.91199999999998,39.39677587103483,Platinum
2023-12-02,CUST_4959,Premium,Australia,Melbourne,Toys,Puzzles,121.64,3,364.92,0.1,36.49,426.95,In-Store,Credit Card,2023,12,4,Saturday,336,48,True,True,False,426.95,1,426.95,2023-12-02,2023-12-02,0,89491.66,268,333.92,1414,427069.18,1315,324.77,6837,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,72.984,207.998,48.71717999765781,Silver
2024-05-21,CUST_6443,Budget,Australia,Perth,Home & Garden,Furniture,86.81,12,1041.68,0.1,104.17,937.51,In-Store,Debit Card,2024,5,2,Tuesday,142,21,False,False,False,9549.19,3,3183.06,2024-05-21,2024-10-25,157,392779.76,256,1534.3,1420,1889517.74,1265,1493.69,6727,4024694.57,2597,1549.75,2244,3799942.54,2464,1542.18,3237322.3,2022,1601.05,4802112.68,2570,1868.53,2218,52.086,312.47800000000007,33.33063113993451,Platinum
2022-03-18,CUST_3690,Premium,Europe,Berlin,Automotive,Car Parts,1378.73,5,6893.65,0.1,689.37,6204.29,Phone,Credit Card,2022,3,1,Friday,77,11,False,False,False,7369.07,2,3684.54,2022-03-18,2024-01-15,668,795616.04,248,3208.13,1353,3834518.24,1252,3062.71,6597,4233105.72,2507,1688.51,2180,4002905.57,2476,1616.68,3184046.42,2054,1550.17,3144053.49,2426,1295.98,2130,827.2379999999999,2068.1000000000004,33.33338705959909,Platinum
2023-01-27,CUST_5751,Budget,Australia,Brisbane,Sports,Gym Equipment,27.08,3,81.25,0.1,8.12,73.12,Mobile App,Debit Card,2023,1,1,Friday,27,4,False,False,False,249.74,2,124.87,2023-01-27,2024-07-31,551,230364.15,245,940.26,1356,1162542.94,1267,917.56,6819,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3237322.3,2022,1601.05,4802112.68,2570,1868.53,2218,16.247999999999998,24.376000000000012,33.33698030634575,Silver
2022-08-07,CUST_7802,VIP,Australia,Brisbane,Clothing,Dress,240.04,4,960.14,0.15,144.02,897.73,Mobile App,Debit Card,2022,8,3,Sunday,219,31,True,False,True,897.73,1,897.73,2022-08-07,2022-08-07,0,135770.98,227,598.11,1126,755914.15,1272,594.27,6615,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3237322.3,2022,1601.05,3931138.23,2479,1585.78,2186,144.024,321.634,35.82747596716162,Gold
2022-08-04,CUST_3813,Budget,Australia,Sydney,Sports,Tennis Racket,90.24,3,270.73,0.1,27.07,268.02,Mobile App,Cash,2022,8,3,Thursday,216,31,False,False,True,912.9,2,456.45,2022-08-04,2024-12-21,870,235335.84,258,912.15,1379,1162542.94,1267,917.56,6819,4024694.57,2597,1549.75,2244,4246388.07,2508,1693.14,3159571.19,1924,1642.19,4802112.68,2570,1868.53,2218,54.144,105.588,39.39556749496306,Gold
2022-01-07,CUST_6258,Regular,Asia,Tokyo,Sports,Yoga Mat,181.98,10,1819.82,0.1,181.98,1637.83,Phone,Credit Card,2022,1,1,Friday,7,1,False,False,False,4942.45,3,1647.48,2022-01-07,2024-06-29,904,235829.13,259,910.54,1291,1162542.94,1267,917.56,6819,3827136.57,2421,1580.81,2132,4002905.57,2476,1616.68,3184046.42,2054,1550.17,4186855.1,2525,1658.16,2227,109.18799999999999,545.95,33.33374037598531,Platinum
2023-11-28,CUST_3270,Regular,Europe,Madrid,Home & Garden,Lighting,249.31,4,997.24,0.1,99.72,1166.77,Mobile App,Bank Transfer,2023,11,4,Tuesday,332,48,False,True,False,2682.2,2,1341.1,2023-07-14,2023-11-28,137,359984.96,256,1406.19,1332,1889517.74,1265,1493.69,6727,4233105.72,2507,1688.51,2180,4246388.07,2508,1693.14,3168358.48,1962,1614.86,4186855.1,2525,1658.16,2227,149.58599999999998,568.426,48.717913556227884,Platinum
