Date,Customer_ID,Customer_Segment,Region,City,Category,Product,Price,Quantity,Total_Amount,Discount_Rate,Discount_Amount,Final_Amount,Sales_Channel,Payment_Method,Year,Month,Quarter
2022-05-12,CUST_4541,Budget,North America,Los Angeles,Electronics,Headphones,891.32,9,8021.86,0.1,802.19,7219.67,Online,Bank Transfer,2022,5,2
2022-03-04,CUST_2322,Premium,Europe,London,Toys,Action Figures,107.64,4,430.57,0.1,43.06,387.51,Mobile App,Bank Transfer,2022,3,1
2024-12-27,CUST_5446,Premium,Australia,Perth,Books,Children,40.59,2,81.18,0.0,0.0,105.53,Online,Cash,2024,12,4
2024-04-11,CUST_4376,Budget,North America,Vancouver,Toys,Educational Toys,40.35,6,242.1,0.1,24.21,217.89,Online,Digital Wallet,2024,4,2
2023-12-15,CUST_8783,VIP,Australia,Melbourne,Books,Children,21.08,5,105.38,0.15,15.81,116.44,Mobile App,Debit Card,2023,12,4
2024-01-11,CUST_9324,Regular,North America,Chicago,Beauty,Makeup,115.51,8,924.07,0.1,92.41,831.67,Mobile App,Credit Card,2024,1,1
2022-11-13,CUST_9164,VIP,North America,New York,Beauty,Bath Products,280.72,1,280.72,0.05,14.04,346.69,In-Store,Bank Transfer,2022,11,4
2023-06-10,CUST_6558,Regular,Europe,Madrid,Clothing,Shoes,177.01,2,354.02,0.0,0.0,389.42,In-Store,Debit Card,2023,6,2
2023-09-12,CUST_8824,Budget,North America,New York,Sports,Gym Equipment,97.43,3,292.28,0.1,29.23,263.05,Mobile App,Digital Wallet,2023,9,3
2022-07-25,CUST_8355,VIP,Australia,Sydney,Automotive,Electronics,1918.28,4,7673.13,0.15,1150.97,7174.38,Online,Cash,2022,7,3
2023-04-22,CUST_6335,VIP,Europe,Berlin,Clothing,Jeans,219.21,4,876.85,0.15,131.53,745.32,Online,Digital Wallet,2023,4,2
2023-08-11,CUST_6410,VIP,Asia,Seoul,Beauty,Haircare,220.32,2,440.64,0.05,22.03,460.47,In-Store,Credit Card,2023,8,3
2023-09-29,CUST_8354,Budget,North America,Los Angeles,Clothing,Sweater,70.45,15,1056.77,0.1,105.68,951.09,Mobile App,Bank Transfer,2023,9,3
2024-01-08,CUST_5703,VIP,Europe,Paris,Automotive,Maintenance,1150.1,1,1150.1,0.05,57.5,1092.59,Online,Credit Card,2024,1,1
2022-07-07,CUST_6327,VIP,Asia,Tokyo,Beauty,Skincare,281.3,2,562.59,0.05,28.13,587.91,Online,Bank Transfer,2022,7,3
2024-08-30,CUST_6712,VIP,Australia,Adelaide,Automotive,Electronics,1120.63,5,5603.16,0.15,840.47,5238.95,In-Store,Cash,2024,8,3
2023-10-21,CUST_1154,Regular,North America,Chicago,Beauty,Perfume,41.48,4,165.91,0.1,16.59,149.32,In-Store,Digital Wallet,2023,10,4
2024-07-22,CUST_3898,Regular,Australia,Adelaide,Automotive,Car Parts,489.85,10,4898.45,0.1,489.85,4849.47,Mobile App,Credit Card,2024,7,3
2023-01-28,CUST_2682,VIP,Europe,Berlin,Automotive,Electronics,1398.57,5,6992.83,0.15,1048.92,5943.9,Phone,Debit Card,2023,1,1
2024-07-03,CUST_7644,Regular,Europe,London,Sports,Basketball,204.55,10,2045.49,0.1,204.55,2025.03,Phone,Credit Card,2024,7,3
2023-06-24,CUST_5532,Regular,Australia,Melbourne,Beauty,Makeup,105.04,2,210.07,0.0,0.0,231.08,Online,Credit Card,2023,6,2
2022-10-20,CUST_3485,Regular,Europe,Berlin,Sports,Running Shoes,295.77,6,1774.62,0.1,177.46,1597.15,Phone,Credit Card,2022,10,4
2024-05-12,CUST_4868,VIP,Europe,Paris,Home & Garden,Garden Tools,729.38,3,2188.13,0.15,328.22,1859.91,In-Store,Debit Card,2024,5,2
2022-01-31,CUST_2969,Premium,Australia,Brisbane,Home & Garden,Decor,278.77,2,557.54,0.0,0.0,557.54,In-Store,Bank Transfer,2022,1,1
2023-04-16,CUST_7467,Budget,North America,Toronto,Automotive,Accessories,399.76,9,3597.88,0.1,359.79,3238.09,In-Store,Bank Transfer,2023,4,2
2022-02-01,CUST_3895,Regular,Asia,Bangkok,Sports,Tennis Racket,140.68,6,844.08,0.1,84.41,759.67,Mobile App,Credit Card,2022,2,1
2022-02-22,CUST_6318,VIP,Europe,Berlin,Beauty,Perfume,87.71,4,350.85,0.15,52.63,298.22,In-Store,Digital Wallet,2022,2,1
2022-02-26,CUST_1776,Budget,Asia,Tokyo,Toys,Outdoor Toys,23.3,12,279.65,0.1,27.96,251.68,In-Store,Debit Card,2022,2,1
2024-12-21,CUST_8736,Budget,Australia,Melbourne,Electronics,Headphones,839.25,12,10070.97,0.1,1007.1,11783.04,Phone,Cash,2024,12,4
2024-08-17,CUST_3889,VIP,North America,Vancouver,Automotive,Car Parts,1406.27,4,5625.09,0.15,843.76,5259.46,Phone,Cash,2024,8,3
2022-05-29,CUST_4599,Regular,Asia,Bangkok,Beauty,Skincare,62.08,10,620.79,0.1,62.08,558.71,Phone,Credit Card,2022,5,2
2022-08-07,CUST_6606,VIP,Australia,Perth,Books,Cookbook,61.3,3,183.9,0.15,27.59,171.95,Mobile App,Debit Card,2022,8,3
2024-10-08,CUST_9832,Budget,Europe,London,Toys,Action Figures,29.1,6,174.59,0.1,17.46,157.13,Phone,Cash,2024,10,4
2024-10-02,CUST_3396,Budget,Australia,Melbourne,Beauty,Skincare,39.36,3,118.08,0.1,11.81,106.27,In-Store,Debit Card,2024,10,4
2022-07-23,CUST_7464,Regular,Asia,Singapore,Books,Biography,21.05,2,42.09,0.0,0.0,46.3,Online,Cash,2022,7,3
2022-09-13,CUST_1495,Budget,Asia,Tokyo,Toys,Educational Toys,17.68,3,53.05,0.1,5.3,47.74,Online,Digital Wallet,2022,9,3
2024-03-07,CUST_6051,Premium,Asia,Seoul,Home & Garden,Lighting,419.34,3,1258.03,0.1,125.8,1132.22,Online,Credit Card,2024,3,1
2022-08-19,CUST_8101,Regular,Europe,Paris,Automotive,Maintenance,182.83,8,1462.67,0.1,146.27,1448.04,Mobile App,Cash,2022,8,3
2024-12-08,CUST_2380,VIP,Australia,Brisbane,Toys,Outdoor Toys,94.69,5,473.46,0.15,71.02,523.18,Mobile App,Bank Transfer,2024,12,4
2024-03-02,CUST_7298,Regular,Asia,Bangkok,Automotive,Electronics,508.82,6,3052.9,0.1,305.29,2747.61,In-Store,Debit Card,2024,3,1
2023-10-18,CUST_4830,Budget,North America,Toronto,Books,Cookbook,22.81,15,342.12,0.1,34.21,307.91,Mobile App,Debit Card,2023,10,4
2023-10-18,CUST_6454,VIP,North America,Toronto,Toys,Outdoor Toys,147.4,2,294.8,0.05,14.74,280.06,Mobile App,Bank Transfer,2023,10,4
2022-10-26,CUST_5983,VIP,Europe,London,Clothing,Dress,178.99,2,357.98,0.05,17.9,340.08,Online,Digital Wallet,2022,10,4
2023-07-15,CUST_7764,Regular,Australia,Adelaide,Home & Garden,Lighting,209.87,2,419.74,0.0,0.0,461.71,In-Store,Digital Wallet,2023,7,3
2024-05-07,CUST_6218,Premium,North America,Chicago,Home & Garden,Decor,270.15,3,810.46,0.1,81.05,729.41,Phone,Debit Card,2024,5,2
2024-09-16,CUST_1528,Budget,Europe,Madrid,Books,Educational,9.0,3,27.01,0.1,2.7,24.31,Online,Credit Card,2024,9,3
2022-08-18,CUST_2184,VIP,Australia,Sydney,Electronics,Laptop,1188.04,2,2376.08,0.05,118.8,2483.0,Online,Debit Card,2022,8,3
2023-12-15,CUST_4685,Premium,Australia,Perth,Automotive,Maintenance,248.42,2,496.84,0.0,0.0,645.89,In-Store,Credit Card,2023,12,4
2023-06-15,CUST_5062,Regular,Australia,Sydney,Home & Garden,Decor,307.49,8,2459.95,0.1,246.0,2435.35,In-Store,Debit Card,2023,6,2
2024-03-27,CUST_3081,Regular,North America,Chicago,Automotive,Accessories,429.87,4,1719.47,0.1,171.95,1547.52,Phone,Cash,2024,3,1
2022-06-14,CUST_6769,Premium,Australia,Melbourne,Beauty,Makeup,107.67,1,107.67,0.0,0.0,118.44,Online,Digital Wallet,2022,6,2
2024-05-15,CUST_3634,Budget,Europe,Rome,Automotive,Car Parts,489.86,3,1469.59,0.1,146.96,1322.63,Mobile App,Credit Card,2024,5,2
2024-04-27,CUST_3471,Premium,Europe,Berlin,Home & Garden,Decor,609.96,3,1829.89,0.1,182.99,1646.9,Mobile App,Credit Card,2024,4,2
2023-09-20,CUST_4770,Budget,Australia,Melbourne,Toys,Puzzles,46.11,9,414.99,0.1,41.5,373.49,Mobile App,Debit Card,2023,9,3
2024-07-25,CUST_8060,Budget,Asia,Singapore,Books,Biography,12.22,9,110.0,0.1,11.0,108.9,Online,Bank Transfer,2024,7,3
2024-11-15,CUST_4411,Premium,North America,Toronto,Books,Cookbook,21.6,4,86.4,0.1,8.64,101.09,In-Store,Digital Wallet,2024,11,4
2024-02-15,CUST_8839,Premium,North America,Chicago,Clothing,Jacket,120.8,3,362.39,0.1,36.24,326.15,In-Store,Bank Transfer,2024,2,1
2023-06-27,CUST_1327,Budget,Asia,Bangkok,Clothing,Jeans,55.91,6,335.46,0.1,33.55,332.1,Online,Credit Card,2023,6,2
2023-03-06,CUST_9394,Premium,Australia,Perth,Automotive,Accessories,1332.45,3,3997.34,0.1,399.73,3597.6,Mobile App,Cash,2023,3,1
2023-12-20,CUST_5544,Premium,North America,Vancouver,Clothing,Shoes,52.22,5,261.08,0.1,26.11,305.46,In-Store,Bank Transfer,2023,12,4
2022-12-25,CUST_6804,Budget,Australia,Sydney,Sports,Tennis Racket,135.67,9,1221.05,0.1,122.1,1428.63,Mobile App,Digital Wallet,2022,12,4
2022-08-19,CUST_9631,Premium,Asia,Hong Kong,Toys,Puzzles,38.99,4,155.95,0.1,15.6,154.39,Online,Credit Card,2022,8,3
2022-03-07,CUST_7258,Regular,North America,Chicago,Electronics,Smartwatch,647.58,2,1295.16,0.0,0.0,1295.16,Online,Bank Transfer,2022,3,1
2024-07-07,CUST_4882,VIP,Europe,London,Toys,Action Figures,86.05,4,344.19,0.15,51.63,321.82,In-Store,Digital Wallet,2024,7,3
2024-06-25,CUST_8052,VIP,North America,Toronto,Automotive,Car Parts,408.32,4,1633.28,0.15,244.99,1527.12,Phone,Digital Wallet,2024,6,2
2022-08-04,CUST_1746,VIP,North America,Vancouver,Beauty,Perfume,62.37,2,124.74,0.05,6.24,130.35,Online,Digital Wallet,2022,8,3
2024-12-28,CUST_7150,VIP,Asia,Bangkok,Sports,Running Shoes,236.55,3,709.64,0.15,106.45,784.15,Online,Bank Transfer,2024,12,4
2022-04-08,CUST_8735,Regular,Australia,Adelaide,Home & Garden,Kitchen Appliances,184.31,8,1474.5,0.1,147.45,1327.05,Mobile App,Bank Transfer,2022,4,2
2024-12-22,CUST_7898,Regular,Asia,Tokyo,Beauty,Skincare,142.95,4,571.8,0.1,57.18,669.0,In-Store,Credit Card,2024,12,4
2023-03-14,CUST_9041,Regular,Australia,Adelaide,Toys,Outdoor Toys,91.07,2,182.15,0.0,0.0,182.15,Phone,Debit Card,2023,3,1
2023-10-07,CUST_8878,VIP,Australia,Melbourne,Beauty,Haircare,183.97,3,551.92,0.15,82.79,469.14,Mobile App,Cash,2023,10,4
2022-04-12,CUST_2669,VIP,Europe,Madrid,Sports,Tennis Racket,81.78,4,327.1,0.15,49.07,278.04,In-Store,Digital Wallet,2022,4,2
2024-03-20,CUST_2335,Regular,Europe,Berlin,Clothing,T-Shirt,53.93,4,215.71,0.1,21.57,194.14,Online,Digital Wallet,2024,3,1
2022-12-20,CUST_9419,Regular,North America,New York,Toys,Board Games,81.31,4,325.24,0.1,32.52,380.53,Mobile App,Bank Transfer,2022,12,4
2022-02-16,CUST_1811,Premium,Europe,Madrid,Sports,Running Shoes,47.27,5,236.37,0.1,23.64,212.74,Online,Bank Transfer,2022,2,1
2024-05-19,CUST_7014,Premium,Australia,Sydney,Home & Garden,Kitchen Appliances,548.73,3,1646.19,0.1,164.62,1481.57,Online,Bank Transfer,2024,5,2
2024-06-14,CUST_2815,Budget,Australia,Perth,Toys,Educational Toys,45.98,9,413.81,0.1,41.38,409.68,In-Store,Cash,2024,6,2
2023-12-03,CUST_4584,Regular,Europe,Paris,Home & Garden,Lighting,256.13,8,2049.07,0.1,204.91,2397.41,In-Store,Digital Wallet,2023,12,4
2024-04-03,CUST_7374,Premium,Asia,Hong Kong,Home & Garden,Furniture,576.14,1,576.14,0.0,0.0,576.14,Mobile App,Credit Card,2024,4,2
2023-01-03,CUST_5695,VIP,Europe,Madrid,Beauty,Perfume,154.51,4,618.05,0.15,92.71,525.34,Mobile App,Digital Wallet,2023,1,1
2023-10-20,CUST_4566,Budget,Europe,Paris,Automotive,Car Parts,343.9,9,3095.1,0.1,309.51,2785.59,Phone,Bank Transfer,2023,10,4
2024-02-04,CUST_8322,VIP,Europe,Madrid,Home & Garden,Kitchen Appliances,937.42,1,937.42,0.05,46.87,890.55,Mobile App,Cash,2024,2,1
2022-01-09,CUST_3423,Premium,Asia,Hong Kong,Sports,Tennis Racket,244.36,4,977.43,0.1,97.74,879.69,Phone,Digital Wallet,2022,1,1
2022-07-18,CUST_6582,Regular,Australia,Melbourne,Automotive,Tools,895.08,2,1790.17,0.0,0.0,1969.18,Phone,Credit Card,2022,7,3
2023-12-27,CUST_1942,Budget,Europe,Madrid,Electronics,Smartwatch,1117.66,6,6705.98,0.1,670.6,7846.0,In-Store,Bank Transfer,2023,12,4
2023-03-02,CUST_4255,VIP,North America,Los Angeles,Clothing,T-Shirt,330.84,3,992.53,0.15,148.88,843.65,Online,Digital Wallet,2023,3,1
2024-01-25,CUST_2094,Regular,Europe,Paris,Home & Garden,Garden Tools,395.71,10,3957.08,0.1,395.71,3561.37,Online,Bank Transfer,2024,1,1
2023-07-05,CUST_4148,Regular,Europe,Berlin,Electronics,Laptop,256.63,6,1539.75,0.1,153.98,1524.36,Mobile App,Digital Wallet,2023,7,3
2023-07-11,CUST_7512,Budget,Australia,Adelaide,Clothing,Jacket,30.16,9,271.43,0.1,27.14,268.72,In-Store,Digital Wallet,2023,7,3
2024-08-02,CUST_1095,Regular,North America,Chicago,Sports,Gym Equipment,178.94,6,1073.62,0.1,107.36,1062.89,Phone,Cash,2024,8,3
2024-03-20,CUST_8232,Premium,North America,Vancouver,Automotive,Tools,1488.41,3,4465.22,0.1,446.52,4018.69,In-Store,Debit Card,2024,3,1
2022-12-05,CUST_9452,VIP,Australia,Perth,Sports,Gym Equipment,580.73,2,1161.45,0.05,58.07,1434.39,Online,Digital Wallet,2022,12,4
2024-11-28,CUST_8456,Budget,Europe,Paris,Home & Garden,Furniture,331.26,3,993.78,0.1,99.38,1162.73,Online,Bank Transfer,2024,11,4
2022-09-07,CUST_4173,VIP,Europe,London,Beauty,Bath Products,269.96,5,1349.81,0.15,202.47,1147.34,Phone,Bank Transfer,2022,9,3
2022-05-03,CUST_9686,Premium,Australia,Adelaide,Beauty,Skincare,187.07,1,187.07,0.0,0.0,187.07,Mobile App,Credit Card,2022,5,2
2023-10-31,CUST_2618,VIP,Europe,London,Toys,Action Figures,183.33,2,366.65,0.05,18.33,348.32,Online,Debit Card,2023,10,4
2022-09-06,CUST_8806,Budget,Asia,Tokyo,Electronics,Smartphone,792.91,6,4757.46,0.1,475.75,4281.71,Online,Bank Transfer,2022,9,3
2024-01-20,CUST_3604,Budget,Australia,Adelaide,Books,Cookbook,12.03,12,144.4,0.1,14.44,129.96,Online,Digital Wallet,2024,1,1
2024-11-04,CUST_1160,Budget,North America,Toronto,Home & Garden,Garden Tools,328.59,6,1971.56,0.1,197.16,2306.73,Online,Cash,2024,11,4
2023-03-31,CUST_4819,Premium,Asia,Tokyo,Toys,Action Figures,108.93,2,217.86,0.0,0.0,217.86,Mobile App,Digital Wallet,2023,3,1
2023-08-02,CUST_6617,Budget,Europe,Madrid,Automotive,Tools,170.47,3,511.42,0.1,51.14,506.3,In-Store,Bank Transfer,2023,8,3
2022-03-18,CUST_3613,Premium,Asia,Seoul,Beauty,Skincare,79.73,1,79.73,0.0,0.0,79.73,In-Store,Credit Card,2022,3,1
2023-10-13,CUST_3156,Budget,Asia,Bangkok,Toys,Puzzles,56.83,3,170.48,0.1,17.05,153.43,Online,Debit Card,2023,10,4
2024-10-21,CUST_1761,Regular,Europe,London,Automotive,Electronics,425.29,4,1701.15,0.1,170.11,1531.03,Online,Debit Card,2024,10,4
2022-06-24,CUST_7513,Premium,Australia,Adelaide,Beauty,Skincare,40.04,3,120.12,0.1,12.01,118.92,Online,Digital Wallet,2022,6,2
2023-06-02,CUST_4281,Budget,North America,Vancouver,Clothing,Jeans,77.42,3,232.26,0.1,23.23,229.94,In-Store,Bank Transfer,2023,6,2
2022-10-29,CUST_2298,VIP,Asia,Singapore,Clothing,Sweater,214.4,5,1071.99,0.15,160.8,911.19,Online,Bank Transfer,2022,10,4
2023-08-03,CUST_9877,Budget,Asia,Singapore,Automotive,Electronics,138.2,12,1658.4,0.1,165.84,1641.82,In-Store,Credit Card,2023,8,3
2022-02-08,CUST_4165,Budget,Asia,Hong Kong,Books,Cookbook,24.6,6,147.63,0.1,14.76,132.86,In-Store,Cash,2022,2,1
2024-01-27,CUST_5837,Premium,Asia,Tokyo,Books,Educational,27.47,3,82.42,0.1,8.24,74.18,Mobile App,Cash,2024,1,1
2023-01-13,CUST_3334,Premium,Europe,Madrid,Home & Garden,Lighting,445.03,2,890.06,0.0,0.0,890.06,Mobile App,Bank Transfer,2023,1,1
2023-02-16,CUST_8685,Premium,Asia,Tokyo,Beauty,Bath Products,176.81,4,707.24,0.1,70.72,636.52,Online,Credit Card,2023,2,1
2023-07-24,CUST_4107,Budget,Europe,Madrid,Automotive,Maintenance,655.54,12,7866.49,0.1,786.65,7787.83,Phone,Debit Card,2023,7,3
2022-08-02,CUST_5528,Budget,Europe,Berlin,Toys,Educational Toys,52.34,15,785.05,0.1,78.5,777.2,In-Store,Digital Wallet,2022,8,3
2023-08-14,CUST_1083,Premium,Australia,Sydney,Automotive,Maintenance,1465.56,3,4396.67,0.1,439.67,4352.71,Phone,Digital Wallet,2023,8,3
2024-05-17,CUST_2855,VIP,Europe,Berlin,Home & Garden,Kitchen Appliances,213.86,4,855.45,0.15,128.32,727.13,Mobile App,Credit Card,2024,5,2
2023-06-22,CUST_7814,VIP,North America,Toronto,Sports,Basketball,546.99,5,2734.95,0.15,410.24,2557.18,Online,Credit Card,2023,6,2
2023-03-03,CUST_2720,VIP,Australia,Sydney,Clothing,Sweater,234.75,4,939.02,0.15,140.85,798.16,Online,Digital Wallet,2023,3,1
2023-05-28,CUST_9571,VIP,Asia,Tokyo,Beauty,Haircare,182.86,2,365.72,0.05,18.29,347.44,Online,Debit Card,2023,5,2
2022-04-22,CUST_2650,Premium,North America,Chicago,Books,Non-Fiction,71.28,1,71.28,0.0,0.0,71.28,Phone,Cash,2022,4,2
2024-11-18,CUST_2972,Premium,Europe,Madrid,Sports,Gym Equipment,107.7,5,538.5,0.1,53.85,630.04,In-Store,Debit Card,2024,11,4
2024-07-31,CUST_5644,Regular,North America,Toronto,Books,Children,39.73,2,79.46,0.0,0.0,87.41,Phone,Debit Card,2024,7,3
2024-09-08,CUST_9170,Budget,Asia,Singapore,Books,Cookbook,25.81,9,232.25,0.1,23.23,209.03,Phone,Credit Card,2024,9,3
2024-01-31,CUST_5104,Premium,North America,Chicago,Books,Fiction,27.29,2,54.58,0.0,0.0,54.58,In-Store,Debit Card,2024,1,1
2024-11-30,CUST_9031,Budget,Asia,Bangkok,Books,Fiction,33.55,6,201.29,0.1,20.13,235.5,Online,Digital Wallet,2024,11,4
2023-07-31,CUST_4788,VIP,Asia,Bangkok,Beauty,Skincare,209.42,4,837.67,0.15,125.65,783.22,Online,Digital Wallet,2023,7,3
2024-01-13,CUST_7342,Regular,Australia,Perth,Clothing,Dress,38.13,4,152.51,0.1,15.25,137.26,Phone,Cash,2024,1,1
2022-06-02,CUST_4153,Premium,Australia,Perth,Automotive,Car Parts,268.86,5,1344.28,0.1,134.43,1330.83,Online,Digital Wallet,2022,6,2
2023-04-28,CUST_1129,Budget,Europe,London,Automotive,Car Parts,400.25,3,1200.76,0.1,120.08,1080.69,In-Store,Debit Card,2023,4,2
2024-02-22,CUST_1222,VIP,Europe,Madrid,Clothing,Jacket,167.37,4,669.47,0.15,100.42,569.05,Phone,Credit Card,2024,2,1
2023-01-31,CUST_6574,Regular,North America,Chicago,Home & Garden,Furniture,85.75,10,857.54,0.1,85.75,771.78,Phone,Cash,2023,1,1
2024-02-17,CUST_3953,Budget,Europe,Paris,Electronics,Smartwatch,583.82,6,3502.91,0.1,350.29,3152.62,In-Store,Debit Card,2024,2,1
2024-10-27,CUST_4325,Budget,Asia,Tokyo,Automotive,Tools,645.29,15,9679.28,0.1,967.93,8711.36,Mobile App,Digital Wallet,2024,10,4
2024-05-30,CUST_7299,Budget,Asia,Tokyo,Beauty,Skincare,71.58,6,429.46,0.1,42.95,386.51,Online,Digital Wallet,2024,5,2
2023-09-12,CUST_6118,Regular,North America,Vancouver,Sports,Gym Equipment,249.6,8,1996.84,0.1,199.68,1797.15,In-Store,Cash,2023,9,3
2022-02-20,CUST_5067,Regular,North America,New York,Sports,Yoga Mat,234.42,10,2344.22,0.1,234.42,2109.8,Online,Credit Card,2022,2,1
2023-08-18,CUST_5132,Regular,Asia,Hong Kong,Electronics,Camera,800.38,10,8003.77,0.1,800.38,7923.73,Mobile App,Cash,2023,8,3
2023-11-21,CUST_9786,Premium,North America,Vancouver,Beauty,Makeup,97.29,5,486.46,0.1,48.65,569.16,Online,Bank Transfer,2023,11,4
2024-11-01,CUST_1409,Budget,Asia,Seoul,Beauty,Makeup,63.65,9,572.87,0.1,57.29,670.26,Online,Digital Wallet,2024,11,4
2022-09-17,CUST_1171,Premium,Asia,Bangkok,Toys,Puzzles,79.11,4,316.46,0.1,31.65,284.81,Mobile App,Credit Card,2022,9,3
2022-05-30,CUST_3840,VIP,Asia,Tokyo,Clothing,Dress,151.88,3,455.63,0.15,68.34,387.28,In-Store,Cash,2022,5,2
2024-06-22,CUST_4450,Premium,North America,Los Angeles,Home & Garden,Garden Tools,591.07,1,591.07,0.0,0.0,650.18,Phone,Cash,2024,6,2
2022-12-28,CUST_3393,Regular,Asia,Bangkok,Books,Educational,28.0,4,112.01,0.1,11.2,131.06,Phone,Debit Card,2022,12,4
2023-04-05,CUST_4897,Budget,Europe,Madrid,Toys,Board Games,20.64,15,309.66,0.1,30.97,278.69,Phone,Bank Transfer,2023,4,2
2024-01-05,CUST_7123,Budget,Australia,Melbourne,Books,Fiction,23.16,12,277.97,0.1,27.8,250.17,Phone,Credit Card,2024,1,1
2023-12-12,CUST_5217,Premium,North America,New York,Clothing,T-Shirt,69.6,5,348.0,0.1,34.8,407.16,Phone,Bank Transfer,2023,12,4
2023-05-07,CUST_7287,Regular,Asia,Bangkok,Electronics,Headphones,1058.4,8,8467.17,0.1,846.72,7620.45,Online,Credit Card,2023,5,2
2023-05-08,CUST_7580,VIP,Australia,Sydney,Home & Garden,Garden Tools,297.91,3,893.73,0.15,134.06,759.67,Mobile App,Bank Transfer,2023,5,2
2024-05-13,CUST_7657,Regular,Europe,Paris,Electronics,Camera,803.76,2,1607.52,0.0,0.0,1607.52,Phone,Credit Card,2024,5,2
2022-11-30,CUST_2473,Budget,Australia,Melbourne,Beauty,Perfume,57.61,15,864.17,0.1,86.42,1011.07,Phone,Credit Card,2022,11,4
2024-10-05,CUST_4045,Regular,Australia,Sydney,Home & Garden,Kitchen Appliances,405.33,6,2431.99,0.1,243.2,2188.79,Online,Bank Transfer,2024,10,4
2024-12-28,CUST_7324,Budget,North America,Toronto,Toys,Educational Toys,47.65,3,142.96,0.1,14.3,167.26,Mobile App,Debit Card,2024,12,4
2024-06-20,CUST_4239,Regular,Europe,Berlin,Automotive,Car Parts,232.71,2,465.43,0.0,0.0,511.97,In-Store,Credit Card,2024,6,2
2022-04-25,CUST_3040,Budget,Australia,Sydney,Clothing,Sweater,77.17,3,231.5,0.1,23.15,208.35,Phone,Digital Wallet,2022,4,2
2023-06-14,CUST_7085,Regular,Australia,Perth,Beauty,Makeup,16.85,8,134.79,0.1,13.48,133.44,Online,Credit Card,2023,6,2
2023-09-09,CUST_8363,Budget,North America,Toronto,Electronics,Laptop,582.8,3,1748.41,0.1,174.84,1573.57,Phone,Bank Transfer,2023,9,3
2022-09-23,CUST_3506,Budget,Asia,Tokyo,Home & Garden,Decor,41.13,3,123.38,0.1,12.34,111.04,In-Store,Credit Card,2022,9,3
2023-07-09,CUST_8827,Premium,North America,Los Angeles,Home & Garden,Garden Tools,707.16,5,3535.78,0.1,353.58,3500.42,Phone,Debit Card,2023,7,3
2022-08-09,CUST_5820,Premium,Asia,Tokyo,Home & Garden,Lighting,380.35,3,1141.05,0.1,114.11,1129.64,Online,Digital Wallet,2022,8,3
2023-04-15,CUST_3011,Budget,Europe,Berlin,Clothing,Jeans,93.07,3,279.22,0.1,27.92,251.29,Phone,Debit Card,2023,4,2
2024-04-28,CUST_7359,VIP,Australia,Melbourne,Sports,Basketball,570.13,1,570.13,0.05,28.51,541.63,Mobile App,Cash,2024,4,2
2022-09-04,CUST_1876,VIP,Australia,Melbourne,Books,Biography,35.6,2,71.21,0.05,3.56,67.65,In-Store,Digital Wallet,2022,9,3
2022-07-12,CUST_3969,Regular,Australia,Perth,Sports,Gym Equipment,281.16,6,1686.99,0.1,168.7,1670.12,In-Store,Credit Card,2022,7,3
2024-06-28,CUST_5791,Premium,Asia,Seoul,Electronics,Smartwatch,2219.18,4,8876.71,0.1,887.67,8787.95,Online,Debit Card,2024,6,2
2023-06-04,CUST_5895,Budget,Europe,Paris,Toys,Educational Toys,39.48,9,355.35,0.1,35.53,351.79,In-Store,Debit Card,2023,6,2
2023-03-30,CUST_3853,Premium,Australia,Brisbane,Clothing,Shoes,240.67,5,1203.35,0.1,120.34,1083.02,Online,Cash,2023,3,1
2022-11-13,CUST_4875,VIP,North America,New York,Toys,Board Games,114.17,3,342.52,0.15,51.38,378.49,Phone,Bank Transfer,2022,11,4
2023-07-20,CUST_7613,Premium,Asia,Tokyo,Home & Garden,Garden Tools,537.42,1,537.42,0.0,0.0,591.16,Online,Credit Card,2023,7,3
2022-03-27,CUST_1440,VIP,Europe,London,Beauty,Bath Products,167.57,2,335.13,0.05,16.76,318.37,Online,Digital Wallet,2022,3,1
2022-12-25,CUST_1306,Budget,Australia,Brisbane,Beauty,Perfume,61.18,6,367.06,0.1,36.71,429.46,Phone,Cash,2022,12,4
2024-01-06,CUST_4919,Regular,Asia,Bangkok,Books,Children,39.15,2,78.31,0.0,0.0,78.31,Phone,Credit Card,2024,1,1
2023-06-15,CUST_8264,VIP,North America,Chicago,Home & Garden,Garden Tools,132.48,5,662.41,0.15,99.36,619.36,Phone,Debit Card,2023,6,2
2022-11-13,CUST_6663,Premium,North America,Chicago,Sports,Yoga Mat,295.77,4,1183.09,0.1,118.31,1384.22,Online,Credit Card,2022,11,4
2022-10-10,CUST_1480,Premium,Asia,Singapore,Electronics,Tablet,1225.74,4,4902.96,0.1,490.3,4412.67,In-Store,Debit Card,2022,10,4
2022-02-05,CUST_9108,Budget,Australia,Brisbane,Electronics,Tablet,685.0,12,8219.98,0.1,822.0,7397.98,Mobile App,Cash,2022,2,1
2024-03-21,CUST_8175,Regular,Europe,London,Books,Fiction,48.45,4,193.82,0.1,19.38,174.44,Phone,Digital Wallet,2024,3,1
